t,x0,y0,z0,vx0,vy0,vz0,x1,y1,z1,vx1,vy1,vz1,x2,y2,z2,vx2,vy2,vz2
1.279368e+12,-5.572364e+01,1.888894e+02,-1.076882e+00,-1.367190e+00,4.562311e+00,-2.577018e-02,1.999273e+01,-7.178246e+01,-2.482804e+00,2.210129e+00,-5.050868e+00,-2.352311e+00,2.049163e+01,-6.943956e+01,4.117332e-01,4.933419e-01,-1.659019e+00,2.241893e-02
1.281996e+12,-5.588804e+01,1.894380e+02,-1.079980e+00,-1.367167e+00,4.562232e+00,-2.576973e-02,2.026110e+01,-7.237495e+01,-2.747721e+00,2.248125e+00,-4.810639e+00,-2.065340e+00,2.055093e+01,-6.963914e+01,4.143306e-01,4.931250e-01,-1.660307e+00,2.084605e-02
1.285086e+12,-5.608125e+01,1.900827e+02,-1.083622e+00,-1.367140e+00,4.562141e+00,-2.576921e-02,2.058009e+01,-7.303761e+01,-3.020129e+00,2.261958e+00,-4.574058e+00,-1.800288e+00,2.062062e+01,-6.987388e+01,4.171700e-01,4.930392e-01,-1.661569e+00,1.939326e-02
1.288738e+12,-5.630966e+01,1.908449e+02,-1.087928e+00,-1.367108e+00,4.562033e+00,-2.576859e-02,2.095767e+01,-7.378174e+01,-3.299546e+00,2.255129e+00,-4.341231e+00,-1.554666e+00,2.070299e+01,-7.015158e+01,4.202929e-01,4.930649e-01,-1.662805e+00,1.804693e-02
1.293076e+12,-5.658098e+01,1.917503e+02,-1.093042e+00,-1.367071e+00,4.561906e+00,-2.576787e-02,2.140299e+01,-7.461988e+01,-3.584522e+00,2.230315e+00,-4.112142e+00,-1.326464e+00,2.080086e+01,-7.048172e+01,4.237454e-01,4.931871e-01,-1.664014e+00,1.679602e-02
1.298252e+12,-5.690471e+01,1.928306e+02,-1.099144e+00,-1.367026e+00,4.561756e+00,-2.576702e-02,2.192647e+01,-7.556611e+01,-3.872435e+00,2.189573e+00,-3.886617e+00,-1.113964e+00,2.091767e+01,-7.087592e+01,4.275792e-01,4.933940e-01,-1.665195e+00,1.563112e-02
1.304349e+12,-5.728602e+01,1.941030e+02,-1.106331e+00,-1.366975e+00,4.561582e+00,-2.576602e-02,2.252976e+01,-7.661871e+01,-4.154793e+00,2.135399e+00,-3.667695e+00,-9.185830e-01,2.105534e+01,-7.134056e+01,4.317838e-01,4.936719e-01,-1.666330e+00,1.455998e-02
1.311481e+12,-5.773200e+01,1.955913e+02,-1.114737e+00,-1.366916e+00,4.561381e+00,-2.576487e-02,2.321580e+01,-7.777977e+01,-4.424118e+00,2.069962e+00,-3.456197e+00,-7.395880e-01,2.121646e+01,-7.188441e+01,4.363677e-01,4.940086e-01,-1.667415e+00,1.357859e-02
1.319833e+12,-5.825426e+01,1.973340e+02,-1.124581e+00,-1.366847e+00,4.561149e+00,-2.576355e-02,2.399219e+01,-7.905985e+01,-4.673944e+00,1.994491e+00,-3.250818e+00,-5.746631e-01,2.140529e+01,-7.252170e+01,4.413761e-01,4.943969e-01,-1.668455e+00,1.267425e-02
1.329622e+12,-5.886633e+01,1.993765e+02,-1.136118e+00,-1.366769e+00,4.560883e+00,-2.576203e-02,2.486620e+01,-8.046936e+01,-4.895746e+00,1.909684e+00,-3.050227e+00,-4.218529e-01,2.162678e+01,-7.326909e+01,4.468570e-01,4.948326e-01,-1.669456e+00,1.183623e-02
1.341100e+12,-5.958398e+01,2.017713e+02,-1.149645e+00,-1.366679e+00,4.560578e+00,-2.576029e-02,2.584403e+01,-8.201772e+01,-5.078462e+00,1.815769e+00,-2.853026e+00,-2.794856e-01,2.188674e+01,-7.414595e+01,4.528592e-01,4.953140e-01,-1.670423e+00,1.105535e-02
1.354558e+12,-6.042543e+01,2.045792e+02,-1.165505e+00,-1.366576e+00,4.560229e+00,-2.575830e-02,2.692988e+01,-8.371259e+01,-5.207964e+00,1.712484e+00,-2.657664e+00,-1.460862e-01,2.219188e+01,-7.517476e+01,4.594326e-01,4.958419e-01,-1.671365e+00,1.032353e-02
1.370335e+12,-6.141172e+01,2.078704e+02,-1.184096e+00,-1.366458e+00,4.559832e+00,-2.575604e-02,2.812448e+01,-8.555846e+01,-5.266395e+00,1.599000e+00,-2.462325e+00,-2.031791e-02,2.254996e+01,-7.638141e+01,4.666257e-01,4.964205e-01,-1.672289e+00,9.633433e-03
1.388814e+12,-6.256685e+01,2.117251e+02,-1.205868e+00,-1.366326e+00,4.559383e+00,-2.575347e-02,2.942284e+01,-8.755464e+01,-5.231378e+00,1.473749e+00,-2.264769e+00,9.906334e-02,2.296990e+01,-7.779555e+01,4.744832e-01,4.970579e-01,-1.673206e+00,8.978228e-03
1.410787e+12,-6.394022e+01,2.163079e+02,-1.231755e+00,-1.366174e+00,4.558870e+00,-2.575054e-02,3.083246e+01,-8.972561e+01,-5.071619e+00,1.331839e+00,-2.058922e+00,2.149525e-01,2.346991e+01,-7.947795e+01,4.831779e-01,4.977795e-01,-1.674144e+00,8.342026e-03
1.436388e+12,-6.554014e+01,2.216468e+02,-1.261911e+00,-1.366005e+00,4.558299e+00,-2.574729e-02,3.229796e+01,-9.200928e+01,-4.752664e+00,1.171229e+00,-1.844387e+00,3.262593e-01,2.405338e+01,-8.143924e+01,4.925788e-01,4.985973e-01,-1.675109e+00,7.730815e-03
1.466082e+12,-6.739564e+01,2.278385e+02,-1.296885e+00,-1.365819e+00,4.557670e+00,-2.574370e-02,3.376275e+01,-9.435739e+01,-4.234102e+00,9.847272e-01,-1.615150e+00,4.341058e-01,2.473134e+01,-8.371546e+01,5.026667e-01,4.995507e-01,-1.676132e+00,7.138446e-03
1.500422e+12,-6.954121e+01,2.349982e+02,-1.337325e+00,-1.365616e+00,4.556984e+00,-2.573979e-02,3.513447e+01,-9.669440e+01,-3.466946e+00,7.586899e-01,-1.360651e+00,5.397038e-01,2.551704e+01,-8.634959e+01,5.134134e-01,5.007144e-01,-1.677274e+00,6.558281e-03
1.540918e+12,-7.207091e+01,2.434396e+02,-1.385006e+00,-1.365392e+00,4.556227e+00,-2.573548e-02,3.626912e+01,-9.893400e+01,-2.366238e+00,4.575898e-01,-1.053910e+00,6.456512e-01,2.644606e+01,-8.945815e+01,5.250088e-01,5.022818e-01,-1.678675e+00,5.976053e-03
1.566507e+12,-7.366922e+01,2.487731e+02,-1.415132e+00,-1.365258e+00,4.555775e+00,-2.573291e-02,3.667592e+01,-1.000464e+02,-1.575797e+00,2.310260e-01,-8.433843e-01,7.035572e-01,2.703473e+01,-9.142385e+01,5.318144e-01,5.034740e-01,-1.679661e+00,5.657753e-03
1.587683e+12,-7.499177e+01,2.531863e+02,-1.440060e+00,-1.365152e+00,4.555416e+00,-2.573086e-02,3.679449e+01,-1.007715e+02,-8.735742e-01,6.699002e-03,-6.497134e-01,7.449991e-01,2.752303e+01,-9.305148e+01,5.371819e-01,5.046640e-01,-1.680590e+00,5.429879e-03
1.604470e+12,-7.604019e+01,2.566848e+02,-1.459821e+00,-1.365070e+00,4.555139e+00,-2.572929e-02,3.671959e+01,-1.012052e+02,-2.907794e-01,-2.086584e-01,-4.761760e-01,7.714575e-01,2.791105e+01,-9.434250e+01,5.412936e-01,5.058140e-01,-1.681439e+00,5.284295e-03
1.618937e+12,-7.694361e+01,2.596995e+02,-1.476849e+00,-1.365001e+00,4.554907e+00,-2.572797e-02,3.650901e+01,-1.014652e+02,2.252855e-01,-4.356258e-01,-3.052419e-01,7.864771e-01,2.824620e+01,-9.545560e+01,5.447606e-01,5.070325e-01,-1.682290e+00,5.201494e-03
1.631446e+12,-7.772468e+01,2.623059e+02,-1.491571e+00,-1.364943e+00,4.554711e+00,-2.572685e-02,3.619254e+01,-1.015921e+02,6.766859e-01,-6.796595e-01,-1.340670e-01,7.890556e-01,2.853670e+01,-9.641849e+01,5.477295e-01,5.083484e-01,-1.683156e+00,5.186950e-03
1.642054e+12,-7.838709e+01,2.645163e+02,-1.504056e+00,-1.364895e+00,4.554548e+00,-2.572593e-02,3.580183e+01,-1.016171e+02,1.057478e+00,-9.408953e-01,3.572051e-02,7.773371e-01,2.878373e+01,-9.723555e+01,5.502585e-01,5.097622e-01,-1.684026e+00,5.250828e-03
1.650969e+12,-7.894374e+01,2.663738e+02,-1.514548e+00,-1.364855e+00,4.554412e+00,-2.572516e-02,3.536332e+01,-1.015692e+02,1.369532e+00,-1.221166e+00,2.033874e-01,7.491655e-01,2.899193e+01,-9.792254e+01,5.524272e-01,5.112833e-01,-1.684894e+00,5.404936e-03
1.658220e+12,-7.939648e+01,2.678845e+02,-1.523081e+00,-1.364823e+00,4.554304e+00,-2.572454e-02,3.491173e+01,-1.014759e+02,1.611222e+00,-1.513728e+00,3.632660e-01,7.034575e-01,2.916178e+01,-9.848157e+01,5.542574e-01,5.128748e-01,-1.685731e+00,5.655206e-03
1.664104e+12,-7.976387e+01,2.691105e+02,-1.530006e+00,-1.364797e+00,4.554217e+00,-2.572404e-02,3.446498e+01,-1.013583e+02,1.792647e+00,-1.818053e+00,5.138709e-01,6.390057e-01,2.930006e+01,-9.893546e+01,5.558232e-01,5.145331e-01,-1.686524e+00,6.008245e-03
1.668916e+12,-8.006434e+01,2.701131e+02,-1.535669e+00,-1.364776e+00,4.554146e+00,-2.572364e-02,3.403113e+01,-1.012300e+02,1.924662e+00,-2.136079e+00,6.546877e-01,5.538098e-01,2.941352e+01,-9.930684e+01,5.571935e-01,5.162682e-01,-1.687269e+00,6.475004e-03
1.672872e+12,-8.031129e+01,2.709372e+02,-1.540324e+00,-1.364759e+00,4.554088e+00,-2.572331e-02,3.361572e+01,-1.011000e+02,2.015759e+00,-2.468719e+00,7.841980e-01,4.455550e-01,2.950709e+01,-9.961220e+01,5.584150e-01,5.180849e-01,-1.687958e+00,7.068163e-03
1.676140e+12,-8.051534e+01,2.716181e+02,-1.544170e+00,-1.364744e+00,4.554041e+00,-2.572304e-02,3.322159e+01,-1.009742e+02,2.073007e+00,-2.816710e+00,9.003245e-01,3.114519e-01,2.958469e+01,-9.986463e+01,5.595232e-01,5.199868e-01,-1.688576e+00,7.803002e-03
1.678856e+12,-8.068494e+01,2.721840e+02,-1.547366e+00,-1.364733e+00,4.554001e+00,-2.572282e-02,3.284978e+01,-1.008561e+02,2.102194e+00,-3.180599e+00,1.000336e+00,1.481528e-01,2.964943e+01,-1.000745e+02,5.605451e-01,5.219768e-01,-1.689110e+00,8.697865e-03
1.681186e+12,-8.083041e+01,2.726694e+02,-1.550108e+00,-1.364723e+00,4.553968e+00,-2.572263e-02,3.249070e+01,-1.007450e+02,2.107851e+00,-3.571423e+00,1.082598e+00,-5.432741e-02,2.970518e+01,-1.002546e+02,5.615277e-01,5.241150e-01,-1.689548e+00,9.807468e-03
1.683238e+12,-8.095849e+01,2.730968e+02,-1.552522e+00,-1.364714e+00,4.553938e+00,-2.572246e-02,3.213609e+01,-1.006405e+02,2.091417e+00,-4.001939e+00,1.141314e+00,-3.117310e-01,2.975447e+01,-1.004132e+02,5.625102e-01,5.264711e-01,-1.689859e+00,1.121808e-02
1.684976e+12,-8.106700e+01,2.734589e+02,-1.554567e+00,-1.364707e+00,4.553913e+00,-2.572232e-02,3.180050e+01,-1.005486e+02,2.054898e+00,-4.455628e+00,1.163582e+00,-6.256555e-01,2.979643e+01,-1.005475e+02,5.634665e-01,5.289548e-01,-1.689972e+00,1.293846e-02
1.686499e+12,-8.116211e+01,2.737763e+02,-1.556360e+00,-1.364700e+00,4.553892e+00,-2.572220e-02,3.147351e+01,-1.004681e+02,1.998380e+00,-4.944001e+00,1.135366e+00,-1.019793e+00,2.983338e+01,-1.006653e+02,5.644390e-01,5.316289e-01,-1.689810e+00,1.509845e-02
1.687843e+12,-8.124598e+01,2.740562e+02,-1.557941e+00,-1.364695e+00,4.553873e+00,-2.572209e-02,3.115416e+01,-1.004010e+02,1.921322e+00,-5.462850e+00,1.032267e+00,-1.517292e+00,2.986614e+01,-1.007691e+02,5.654458e-01,5.344703e-01,-1.689237e+00,1.782491e-02
1.688945e+12,-8.131479e+01,2.742858e+02,-1.559238e+00,-1.364690e+00,4.553857e+00,-2.572200e-02,3.086656e+01,-1.003532e+02,1.831139e+00,-5.954271e+00,8.397597e-01,-2.090674e+00,2.989316e+01,-1.008543e+02,5.664195e-01,5.371618e-01,-1.688177e+00,2.096724e-02
1.689805e+12,-8.136847e+01,2.744649e+02,-1.560250e+00,-1.364686e+00,4.553845e+00,-2.572193e-02,3.062428e+01,-1.003251e+02,1.737627e+00,-6.366034e+00,5.677856e-01,-2.690328e+00,2.991433e+01,-1.009207e+02,5.673060e-01,5.394171e-01,-1.686682e+00,2.425356e-02
1.690576e+12,-8.141665e+01,2.746257e+02,-1.561158e+00,-1.364683e+00,4.553834e+00,-2.572187e-02,3.039310e+01,-1.003115e+02,1.630927e+00,-6.724637e+00,1.743096e-01,-3.381272e+00,2.993341e+01,-1.009802e+02,5.682265e-01,5.413812e-01,-1.684521e+00,2.804019e-02
1.691348e+12,-8.146483e+01,2.747864e+02,-1.562066e+00,-1.364680e+00,4.553823e+00,-2.572180e-02,3.015037e+01,-1.003153e+02,1.496847e+00,-7.004300e+00,-4.332626e-01,-4.244049e+00,2.995255e+01,-1.010396e+02,5.692970e-01,5.429126e-01,-1.681187e+00,3.276854e-02
1.691942e+12,-8.150189e+01,2.749101e+02,-1.562764e+00,-1.364677e+00,4.553814e+00,-2.572176e-02,2.995871e+01,-1.003356e+02,1.371267e+00,-7.085531e+00,-1.096832e+00,-5.019356e+00,2.996730e+01,-1.010852e+02,5.702435e-01,5.433569e-01,-1.677548e+00,3.701751e-02
1.692535e+12,-8.153894e+01,2.750337e+02,-1.563463e+00,-1.364675e+00,4.553806e+00,-2.572171e-02,2.976751e+01,-1.003766e+02,1.223783e+00,-6.953915e+00,-1.954964e+00,-5.845720e+00,2.998205e+01,-1.011307e+02,5.713100e-01,5.426347e-01,-1.672842e+00,4.154631e-02
1.693039e+12,-8.157040e+01,2.751387e+02,-1.564056e+00,-1.364673e+00,4.553799e+00,-2.572167e-02,2.961073e+01,-1.004315e+02,1.081152e+00,-6.605926e+00,-2.816828e+00,-6.514952e+00,2.999454e+01,-1.011692e+02,5.723109e-01,5.407268e-01,-1.668116e+00,4.521396e-02
1.693543e+12,-8.160187e+01,2.752437e+02,-1.564649e+00,-1.364671e+00,4.553792e+00,-2.572163e-02,2.946482e+01,-1.005070e+02,9.242985e-01,-6.011488e+00,-3.738116e+00,-7.064644e+00,3.000697e+01,-1.012076e+02,5.733897e-01,5.374682e-01,-1.663064e+00,4.822648e-02
1.694047e+12,-8.163333e+01,2.753487e+02,-1.565242e+00,-1.364669e+00,4.553785e+00,-2.572159e-02,2.933521e+01,-1.006036e+02,7.569308e-01,-5.202179e+00,-4.624654e+00,-7.416867e+00,3.001932e+01,-1.012459e+02,5.745262e-01,5.330321e-01,-1.658203e+00,5.015679e-02
1.694616e+12,-8.166887e+01,2.754673e+02,-1.565912e+00,-1.364666e+00,4.553777e+00,-2.572154e-02,2.921335e+01,-1.007355e+02,5.615661e-01,-4.141890e+00,-5.470159e+00,-7.537963e+00,3.003312e+01,-1.012890e+02,5.758446e-01,5.272204e-01,-1.653566e+00,5.082043e-02
1.695185e+12,-8.170441e+01,2.755859e+02,-1.566581e+00,-1.364664e+00,4.553769e+00,-2.572150e-02,2.911952e+01,-1.008864e+02,3.665303e-01,-3.074312e+00,-6.083795e+00,-7.403859e+00,3.004678e+01,-1.013320e+02,5.771611e-01,5.213688e-01,-1.650200e+00,5.008546e-02
1.695755e+12,-8.173995e+01,2.757045e+02,-1.567251e+00,-1.364661e+00,4.553761e+00,-2.572145e-02,2.905230e+01,-1.010504e+02,1.773723e-01,-2.110444e+00,-6.470268e+00,-7.102294e+00,3.006028e+01,-1.013750e+02,5.784454e-01,5.160855e-01,-1.648079e+00,4.843275e-02
1.696409e+12,-8.178080e+01,2.758408e+02,-1.568021e+00,-1.364659e+00,4.553751e+00,-2.572140e-02,2.900344e+01,-1.012479e+02,-2.871596e-02,-1.188748e+00,-6.695694e+00,-6.658658e+00,3.007565e+01,-1.014243e+02,5.798595e-01,5.110332e-01,-1.646840e+00,4.600142e-02
1.697063e+12,-8.182165e+01,2.759771e+02,-1.568791e+00,-1.364656e+00,4.553742e+00,-2.572135e-02,2.897917e+01,-1.014497e+02,-2.210377e-01,-4.635908e-01,-6.764690e+00,-6.192893e+00,3.009089e+01,-1.014736e+02,5.811981e-01,5.070581e-01,-1.646459e+00,4.344882e-02
1.697776e+12,-8.186615e+01,2.761256e+02,-1.569630e+00,-1.364653e+00,4.553732e+00,-2.572129e-02,2.897437e+01,-1.016700e+02,-4.150411e-01,1.406384e-01,-6.734943e+00,-5.710828e+00,3.010737e+01,-1.015273e+02,5.825715e-01,5.037455e-01,-1.646618e+00,4.080689e-02
1.698589e+12,-8.191688e+01,2.762949e+02,-1.570586e+00,-1.364650e+00,4.553721e+00,-2.572122e-02,2.898958e+01,-1.019186e+02,-6.179844e-01,6.508933e-01,-6.630859e+00,-5.218678e+00,3.012604e+01,-1.015885e+02,5.840372e-01,5.009479e-01,-1.647184e+00,3.810969e-02
1.699472e+12,-8.197204e+01,2.764790e+02,-1.571626e+00,-1.364646e+00,4.553708e+00,-2.572115e-02,2.902445e+01,-1.021837e+02,-8.193542e-01,1.052658e+00,-6.479994e+00,-4.756938e+00,3.014624e+01,-1.016551e+02,5.855252e-01,4.987447e-01,-1.648007e+00,3.557914e-02
1.700518e+12,-8.203732e+01,2.766968e+02,-1.572856e+00,-1.364642e+00,4.553694e+00,-2.572107e-02,2.908334e+01,-1.024890e+02,-1.035589e+00,1.388975e+00,-6.286592e+00,-4.298122e+00,3.017005e+01,-1.017339e+02,5.871651e-01,4.969000e-01,-1.649061e+00,3.306461e-02
1.701836e+12,-8.211962e+01,2.769714e+02,-1.574407e+00,-1.364636e+00,4.553675e+00,-2.572097e-02,2.917634e+01,-1.028609e+02,-1.280088e+00,1.674846e+00,-6.047806e+00,-3.827991e+00,3.019997e+01,-1.018334e+02,5.890785e-01,4.953313e-01,-1.650363e+00,3.048806e-02
1.703375e+12,-8.221565e+01,2.772919e+02,-1.576217e+00,-1.364630e+00,4.553654e+00,-2.572084e-02,2.930232e+01,-1.032773e+02,-1.533556e+00,1.889316e+00,-5.792308e+00,-3.393038e+00,3.023478e+01,-1.019496e+02,5.911368e-01,4.941535e-01,-1.651755e+00,2.810430e-02
1.705098e+12,-8.232324e+01,2.776509e+02,-1.578245e+00,-1.364623e+00,4.553630e+00,-2.572071e-02,2.945767e+01,-1.037238e+02,-1.785326e+00,2.039492e+00,-5.539634e+00,-3.009011e+00,3.027371e+01,-1.020799e+02,5.932663e-01,4.933279e-01,-1.653131e+00,2.599963e-02
1.707049e+12,-8.244502e+01,2.780573e+02,-1.580541e+00,-1.364615e+00,4.553603e+00,-2.572056e-02,2.964467e+01,-1.042069e+02,-2.037954e+00,2.142246e+00,-5.292234e+00,-2.665989e+00,3.031771e+01,-1.022275e+02,5.954994e-01,4.927618e-01,-1.654477e+00,2.411967e-02
1.709300e+12,-8.258558e+01,2.785263e+02,-1.583190e+00,-1.364606e+00,4.553572e+00,-2.572038e-02,2.986913e+01,-1.047391e+02,-2.295823e+00,2.209220e+00,-5.048526e+00,-2.353592e+00,3.036844e+01,-1.023980e+02,5.978920e-01,4.923913e-01,-1.655801e+00,2.240754e-02
1.711927e+12,-8.274955e+01,2.790735e+02,-1.586281e+00,-1.364595e+00,4.553536e+00,-2.572017e-02,3.013721e+01,-1.053309e+02,-2.560706e+00,2.247292e+00,-4.808328e+00,-2.066504e+00,3.042759e+01,-1.025970e+02,6.004863e-01,4.921787e-01,-1.657104e+00,2.083410e-02
1.715014e+12,-8.294227e+01,2.797165e+02,-1.589913e+00,-1.364582e+00,4.553494e+00,-2.571993e-02,3.045586e+01,-1.059927e+02,-2.833078e+00,2.261189e+00,-4.571776e+00,-1.801350e+00,3.049709e+01,-1.028312e+02,6.033220e-01,4.920979e-01,-1.658385e+00,1.938086e-02
1.718663e+12,-8.317008e+01,2.804767e+02,-1.594207e+00,-1.364568e+00,4.553444e+00,-2.571965e-02,3.083305e+01,-1.067359e+02,-3.112462e+00,2.254416e+00,-4.338978e+00,-1.555638e+00,3.057925e+01,-1.031081e+02,6.064405e-01,4.921296e-01,-1.659642e+00,1.803416e-02
1.722998e+12,-8.344070e+01,2.813798e+02,-1.599307e+00,-1.364550e+00,4.553385e+00,-2.571932e-02,3.127789e+01,-1.075730e+02,-3.397408e+00,2.229652e+00,-4.109920e+00,-1.327356e+00,3.067686e+01,-1.034374e+02,6.098879e-01,4.922589e-01,-1.660876e+00,1.678296e-02
1.728171e+12,-8.376359e+01,2.824572e+02,-1.605393e+00,-1.364530e+00,4.553316e+00,-2.571892e-02,3.180082e+01,-1.085180e+02,-3.685301e+00,2.188958e+00,-3.884429e+00,-1.114786e+00,3.079337e+01,-1.038305e+02,6.137156e-01,4.924743e-01,-1.662086e+00,1.561784e-02
1.734264e+12,-8.414394e+01,2.837264e+02,-1.612562e+00,-1.364505e+00,4.553234e+00,-2.571846e-02,3.240352e+01,-1.095693e+02,-3.967682e+00,2.134823e+00,-3.665526e+00,-9.193251e-01,3.093068e+01,-1.042940e+02,6.179136e-01,4.927620e-01,-1.663256e+00,1.454647e-02
1.741390e+12,-8.458882e+01,2.852109e+02,-1.620947e+00,-1.364478e+00,4.553140e+00,-2.571792e-02,3.308890e+01,-1.107288e+02,-4.237050e+00,2.069424e+00,-3.454055e+00,-7.402634e-01,3.109140e+01,-1.048365e+02,6.224898e-01,4.931101e-01,-1.664380e+00,1.356494e-02
1.749736e+12,-8.510978e+01,2.869493e+02,-1.630767e+00,-1.364445e+00,4.553031e+00,-2.571730e-02,3.386455e+01,-1.120072e+02,-4.486946e+00,1.993990e+00,-3.248713e+00,-5.752819e-01,3.127975e+01,-1.054722e+02,6.274895e-01,4.935116e-01,-1.665465e+00,1.266054e-02
1.759518e+12,-8.572035e+01,2.889867e+02,-1.642275e+00,-1.364408e+00,4.552905e+00,-2.571659e-02,3.473772e+01,-1.134147e+02,-4.708856e+00,1.909222e+00,-3.048167e+00,-4.224244e-01,3.150069e+01,-1.062177e+02,6.329603e-01,4.939623e-01,-1.666517e+00,1.182256e-02
1.770988e+12,-8.643626e+01,2.913757e+02,-1.655768e+00,-1.364365e+00,4.552760e+00,-2.571576e-02,3.571463e+01,-1.149609e+02,-4.891730e+00,1.815351e+00,-2.851023e+00,-2.800174e-01,3.176001e+01,-1.070924e+02,6.389511e-01,4.944608e-01,-1.667544e+00,1.104180e-02
1.784437e+12,-8.727570e+01,2.941768e+02,-1.671590e+00,-1.364315e+00,4.552592e+00,-2.571481e-02,3.679946e+01,-1.166534e+02,-5.021457e+00,1.712116e+00,-2.655732e+00,-1.465858e-01,3.206441e+01,-1.081187e+02,6.455115e-01,4.950082e-01,-1.668552e+00,1.031019e-02
1.800202e+12,-8.825967e+01,2.974602e+02,-1.690136e+00,-1.364258e+00,4.552399e+00,-2.571371e-02,3.799296e+01,-1.184966e+02,-5.080196e+00,1.598691e+00,-2.460478e+00,-2.079197e-02,3.242165e+01,-1.093225e+02,6.526899e-01,4.956087e-01,-1.669551e+00,9.620384e-03
1.818668e+12,-8.941215e+01,3.013059e+02,-1.711858e+00,-1.364192e+00,4.552179e+00,-2.571246e-02,3.929015e+01,-1.204898e+02,-5.045596e+00,1.473512e+00,-2.263025e+00,9.860863e-02,3.284061e+01,-1.107334e+02,6.605310e-01,4.962706e-01,-1.670552e+00,8.965557e-03
1.840552e+12,-9.077786e+01,3.058632e+02,-1.737599e+00,-1.364117e+00,4.551926e+00,-2.571102e-02,4.069411e+01,-1.226507e+02,-4.887117e+00,1.332159e+00,-2.057953e+00,2.141606e-01,3.333783e+01,-1.124064e+02,6.691790e-01,4.970174e-01,-1.671582e+00,8.331752e-03
1.866033e+12,-9.236796e+01,3.111692e+02,-1.767570e+00,-1.364032e+00,4.551639e+00,-2.570939e-02,4.215358e+01,-1.249231e+02,-4.570784e+00,1.172297e+00,-1.844328e+00,3.251302e-01,3.391769e+01,-1.143555e+02,6.785255e-01,4.978621e-01,-1.672647e+00,7.722992e-03
1.895569e+12,-9.421098e+01,3.173192e+02,-1.802307e+00,-1.363937e+00,4.551320e+00,-2.570757e-02,4.361272e+01,-1.272594e+02,-4.056754e+00,9.868609e-01,-1.616235e+00,4.326282e-01,3.459107e+01,-1.166164e+02,6.885509e-01,4.988433e-01,-1.673779e+00,7.133187e-03
1.929697e+12,-9.634039e+01,3.244248e+02,-1.842442e+00,-1.363832e+00,4.550966e+00,-2.570556e-02,4.498054e+01,-1.295848e+02,-3.296980e+00,7.625354e-01,-1.363367e+00,5.378368e-01,3.537082e+01,-1.192306e+02,6.992251e-01,5.000338e-01,-1.675034e+00,6.555857e-03
1.970169e+12,-9.886544e+01,3.328506e+02,-1.890034e+00,-1.363713e+00,4.550565e+00,-2.570328e-02,4.612255e+01,-1.318287e+02,-2.200143e+00,4.625070e-01,-1.057245e+00,6.440107e-01,3.629808e+01,-1.223334e+02,7.108090e-01,5.016341e-01,-1.676563e+00,5.973140e-03
1.995637e+12,-1.004543e+02,3.381523e+02,-1.919981e+00,-1.363641e+00,4.550323e+00,-2.570191e-02,4.653435e+01,-1.329406e+02,-1.415403e+00,2.381490e-01,-8.483557e-01,7.018501e-01,3.688321e+01,-1.242874e+02,7.175795e-01,5.028371e-01,-1.677619e+00,5.655649e-03
2.016713e+12,-1.017690e+02,3.425396e+02,-1.944761e+00,-1.363584e+00,4.550129e+00,-2.570081e-02,4.666046e+01,-1.336679e+02,-7.181217e-01,1.659912e-02,-6.565653e-01,7.433742e-01,3.736860e+01,-1.259053e+02,7.229197e-01,5.040300e-01,-1.678598e+00,5.427672e-03
2.033504e+12,-1.028165e+02,3.460348e+02,-1.964504e+00,-1.363539e+00,4.549978e+00,-2.569995e-02,4.659394e+01,-1.341074e+02,-1.363140e-01,-1.965715e-01,-4.842038e-01,7.702219e-01,3.775621e+01,-1.271951e+02,7.270299e-01,5.051816e-01,-1.679487e+00,5.280218e-03
2.048341e+12,-1.037420e+02,3.491230e+02,-1.981947e+00,-1.363500e+00,4.549846e+00,-2.569920e-02,4.638509e+01,-1.343784e+02,3.923988e-01,-4.269729e-01,-3.101292e-01,7.860854e-01,3.809950e+01,-1.283354e+02,7.305812e-01,5.064299e-01,-1.680392e+00,5.193004e-03
2.061071e+12,-1.045361e+02,3.517728e+02,-1.996914e+00,-1.363467e+00,4.549736e+00,-2.569857e-02,4.606738e+01,-1.345099e+02,8.517401e-01,-6.734851e-01,-1.368181e-01,7.891313e-01,3.839482e+01,-1.293143e+02,7.335972e-01,5.077687e-01,-1.681301e+00,5.176079e-03
2.071829e+12,-1.052071e+02,3.540119e+02,-2.009562e+00,-1.363439e+00,4.549643e+00,-2.569805e-02,4.567367e+01,-1.345361e+02,1.237997e+00,-9.370266e-01,3.474405e-02,7.776129e-01,3.864506e+01,-1.301420e+02,7.361561e-01,5.092029e-01,-1.682207e+00,5.239011e-03
2.080844e+12,-1.057694e+02,3.558882e+02,-2.020160e+00,-1.363417e+00,4.549567e+00,-2.569762e-02,4.523141e+01,-1.344879e+02,1.553664e+00,-1.219588e+00,2.039428e-01,7.493853e-01,3.885536e+01,-1.308359e+02,7.383443e-01,5.107430e-01,-1.683106e+00,5.393549e-03
2.088096e+12,-1.062217e+02,3.573975e+02,-2.028684e+00,-1.363399e+00,4.549506e+00,-2.569727e-02,4.478040e+01,-1.343944e+02,1.795478e+00,-1.511563e+00,3.636186e-01,7.038902e-01,3.902505e+01,-1.313944e+02,7.401707e-01,5.123365e-01,-1.683959e+00,5.642753e-03
