fname,tcount,t,M,r_h,rc_spitzer,N,rv,rg,Z,[Fe/H],logM,rc/rh,logM_norm,rc/rh_norm
N1.6e6_rv1_rg8_Z0.0002.tar.gz,1476209,12722.215945936,470919.80541004,5.579464499999999,1.0317412000000001,1600000,1.0,8.0,0.0002,-2.0,5.672946955890622,0.184917602755605,2.1522980967465,1.9526844326661783
N1.6e6_rv1_rg8_Z0.0002.tar.gz,1489495,13111.125260365998,469266.95374944,5.5983260999999995,1.1509606000000001,1600000,1.0,8.0,0.0002,-2.0,5.671419971835363,0.20559013166453455,2.149855421292046,2.245321294000117
N1.6e6_rv1_rg8_Z0.0002.tar.gz,1498386,13499.928004079999,467779.11554794,5.6136116,1.4432992,1600000,1.0,8.0,0.0002,-2.0,5.670040828407821,0.2571070645500305,2.147649242526116,2.974586378672496
N1.6e6_rv1_rg8_Z0.002.tar.gz,1365418,10000.025360794,479385.00071378,4.9032709,0.75483015,1600000,1.0,8.0,0.002,-1.0,5.6806844414432645,0.1539442069170602,2.1646755449415425,1.5142302221060842
N1.6e6_rv1_rg8_Z0.002.tar.gz,1383216,10388.877137043999,477499.90752912,4.927557900000001,0.78639687,1600000,1.0,8.0,0.002,-1.0,5.678973291815898,0.15959160418997814,2.161938264758904,1.5941738332594682
N1.6e6_rv1_rg8_Z0.002.tar.gz,1399959,10777.790704296,475646.64287405997,4.9555172999999995,0.59713177,1600000,1.0,8.0,0.002,-1.0,5.677284435832237,0.12049837259169693,2.1592366471204056,1.0407765858922056
N1.6e6_rv1_rg8_Z0.002.tar.gz,1417120,11166.670749304,473865.61345507996,4.9862658,1.1106561000000001,1600000,1.0,8.0,0.002,-1.0,5.675655194817688,0.2227430595456825,2.1566303939497056,2.488135271909628
N1.6e6_rv1_rg8_Z0.002.tar.gz,1433968,11555.558299292,472034.58995546005,5.0050568,0.7851621999999999,1600000,1.0,8.0,0.002,-1.0,5.673973824219616,0.1568737841296826,2.1539407504818486,1.5557008270966004
N1.6e6_rv1_rg8_Z0.002.tar.gz,1448553,11944.426586497999,470273.79300118,5.044139299999999,1.2554134,1600000,1.0,8.0,0.002,-1.0,5.672350777444571,0.2488855531805,2.1513444060700135,2.858204038940396
N1.6e6_rv1_rg8_Z0.002.tar.gz,1457602,12333.320390635998,468691.96359915996,5.0757174,1.1274229,1600000,1.0,8.0,0.002,-1.0,5.670887506977729,0.22212089664408818,2.1490036515347777,2.4793280379440565
N1.6e6_rv1_rg8_Z0.002.tar.gz,1470077,12722.23946154,467110.2603468,5.0940425000000005,0.87267627,1600000,1.0,8.0,0.002,-1.0,5.669419406921818,0.17131311134526261,2.14665517123539,1.7601015278892282
N1.6e6_rv1_rg8_Z0.002.tar.gz,1482282,13111.10249526,465553.40857746,5.1131486,0.82185935,1600000,1.0,8.0,0.002,-1.0,5.667969510709308,0.16073449341957322,2.1443358111362425,1.61035238202215
N1.6e6_rv1_rg8_Z0.002.tar.gz,1495170,13499.988794417999,464071.97489716,5.1274811,0.68248539,1600000,1.0,8.0,0.002,-1.0,5.666585342357802,0.13310344332619772,2.1421215941341663,1.2192118587553749
N1.6e6_rv1_rg8_Z0.02.tar.gz,939087,10000.02561096,508119.09856162,3.7245516000000003,0.57201722,1600000,1.0,8.0,0.02,0.0,5.705965518948953,0.1535801571389157,2.2051170068366988,1.5090767943413996
N1.6e6_rv1_rg8_Z0.02.tar.gz,945934,10388.865879573998,505924.9581176,3.7651911,0.60054693,1600000,1.0,8.0,0.02,0.0,5.704086104404398,0.15949972101017662,2.2021105577772504,1.592873150335528
N1.6e6_rv1_rg8_Z0.02.tar.gz,954714,10777.779696992,503716.8538765999,3.8043123,0.46566743,1600000,1.0,8.0,0.02,0.0,5.702186482172288,0.12240515322572229,2.199071783021792,1.0677686535996302
N1.6e6_rv1_rg8_Z0.02.tar.gz,963302,11166.69101275,501565.07060688,3.8428723,0.48872094,1600000,1.0,8.0,0.02,0.0,5.700327284260282,0.12717595117589517,2.1960976739674196,1.1353032713692988
N1.6e6_rv1_rg8_Z0.02.tar.gz,968163,11555.574059749999,499553.54635144,3.8812358999999996,0.53707191,1600000,1.0,8.0,0.02,0.0,5.6985820463930015,0.13837651816010463,2.1933058637413043,1.2938566240751588
N1.6e6_rv1_rg8_Z0.02.tar.gz,974824,11944.48337418,497426.49811889994,3.9332328999999997,0.52664459,1600000,1.0,8.0,0.02,0.0,5.696728916599973,0.13389611126256978,2.190341461694173,1.2304327334728251
N1.6e6_rv1_rg8_Z0.02.tar.gz,980340,12333.349660058,495433.1879336,3.9617953000000004,0.50081503,1600000,1.0,8.0,0.02,0.0,5.694985095616107,0.1264111323469943,2.187551918018469,1.124476623958881
N1.6e6_rv1_rg8_Z0.02.tar.gz,986734,12722.247216685999,493389.87396383996,4.0015602999999995,0.40633654,1600000,1.0,8.0,0.02,0.0,5.6931902320472005,0.10154452501940307,2.184680722887937,0.772469090075276
N1.6e6_rv1_rg8_Z0.02.tar.gz,990677,13111.06747202,491419.86265036,4.041360299999999,0.46761099999999994,1600000,1.0,8.0,0.02,0.0,5.691452706204122,0.11570633778928349,2.1819012493801755,0.972941342794515
N1.6e6_rv1_rg8_Z0.02.tar.gz,997575,13499.914995448,489399.48851108,4.0834427,0.40411488,1600000,1.0,8.0,0.02,0.0,5.689663511119302,0.0989642587613633,2.1790391219716634,0.7359432725284704
N1.6e6_rv2_rg20_Z0.0002.tar.gz,893808,10000.008120362,517523.44897260005,7.750497,0.27720176,1600000,2.0,20.0,0.0002,-2.0,5.713930032445265,0.035765675414105705,2.2178576255465647,-0.15868530208700216
N1.6e6_rv2_rg20_Z0.0002.tar.gz,909904,10388.883790648,515639.0156477,7.829442599999999,0.42263582,1600000,2.0,20.0,0.0002,-2.0,5.712345770666327,0.05398032038704774,2.2153233244531703,0.0991581653801705
N1.6e6_rv2_rg20_Z0.0002.tar.gz,927842,10777.772904915999,513876.29733706,7.9038784,0.21756152,1600000,2.0,20.0,0.0002,-2.0,5.710858586213831,0.0275259194271005,2.2129443153562223,-0.2753259095722908
N1.6e6_rv2_rg20_Z0.0002.tar.gz,945690,11166.66697223,512093.15248532005,7.9123306,0.32849502,1600000,2.0,20.0,0.0002,-2.0,5.709348968652747,0.04151684713477468,2.210529420616901,-0.07727267720964143
N1.6e6_rv2_rg20_Z0.0002.tar.gz,968669,11555.549010718,509999.23309426,7.9697932,0.42654794,1600000,2.0,20.0,0.0002,-2.0,5.707569523032875,0.053520578175102466,2.207682889166082,0.09265013152910773
N1.6e6_rv2_rg20_Z0.0002.tar.gz,985521,11944.452276545997,508415.66670845996,8.046018799999999,0.25914772,1600000,2.0,20.0,0.0002,-2.0,5.706218924769857,0.03220819220556632,2.2055223733345386,-0.20904443932567215
N1.6e6_rv2_rg20_Z0.0002.tar.gz,999344,12333.335022611998,506856.02994278,8.125655,0.173741322,1600000,2.0,20.0,0.0002,-2.0,5.704884617557021,0.02138182361914209,2.203387917859206,-0.36230070210477644
N1.6e6_rv2_rg20_Z0.0002.tar.gz,1011378,12722.253147578,505348.00779568,8.1699562,1.04032104,1600000,2.0,20.0,0.0002,-2.0,5.703590557946075,0.12733495927432267,2.20131784539357,1.1375541634133002
N1.6e6_rv2_rg20_Z0.0002.tar.gz,1029678,13111.102637478,503675.05952386,8.217489800000001,0.61832738,1600000,2.0,20.0,0.0002,-2.0,5.7021504464318005,0.07524528719220314,2.1990141376138594,0.40018147847579605
N1.6e6_rv2_rg20_Z0.0002.tar.gz,1043560,13499.981138076,502333.06973696,8.286053599999999,1.46803358,1600000,2.0,20.0,0.0002,-2.0,5.700991769701512,0.17716921116706272,2.1971606335127687,1.8429994974148425
N1.6e6_rv2_rg20_Z0.002.tar.gz,911909,10000.002459738,504466.72627091996,7.19221,0.2088211,1600000,2.0,20.0,0.002,-1.0,5.702832526225081,0.029034344102855728,2.200105242372476,-0.25397290217700297
N1.6e6_rv2_rg20_Z0.002.tar.gz,928106,10388.895111896,502825.72297453997,7.255333599999999,0.73307388,1600000,2.0,20.0,0.002,-1.0,5.701417486715095,0.10103930713813077,2.197841641605841,0.7653173102559502
N1.6e6_rv2_rg20_Z0.002.tar.gz,943800,10777.784933742,500978.04771980003,7.340444199999999,0.57115024,1600000,2.0,20.0,0.002,-1.0,5.699818696000914,0.0778086753932412,2.1952840989642617,0.43646837307088376
N1.6e6_rv2_rg20_Z0.002.tar.gz,956999,11166.719333001998,499349.95050402003,7.4124466,1.31058054,1600000,2.0,20.0,0.002,-1.0,5.698405011164723,0.17680809194632174,2.1930226652329763,1.8378875541305668
N1.6e6_rv2_rg20_Z0.002.tar.gz,969076,11555.553963764,497842.55910521996,7.4652210000000006,0.25986366,1600000,2.0,20.0,0.002,-1.0,5.697092020425432,0.03480990850773205,2.190922309148874,-0.1722149785421755
N1.6e6_rv2_rg20_Z0.002.tar.gz,981003,11944.464305372,496347.64681893995,7.542981200000001,0.5245045,1600000,2.0,20.0,0.002,-1.0,5.695785967233018,0.06953543779215571,2.1888330508725145,0.31935380545715547
N1.6e6_rv2_rg20_Z0.002.tar.gz,993562,12333.305304336,494955.8570278,7.600057400000001,1.31829248,1600000,2.0,20.0,0.002,-1.0,5.69456646781416,0.17345822677602407,2.186882250347188,1.7904674231129074
N1.6e6_rv2_rg20_Z0.002.tar.gz,1008351,12722.225552036,493468.70779752,7.656546799999999,0.43277544,1600000,2.0,20.0,0.002,-1.0,5.69325961807608,0.05652358057812695,2.1847917178580825,0.13516013123309975
N1.6e6_rv2_rg20_Z0.002.tar.gz,1026017,13111.116081459999,492025.79828262,7.6817660000000005,0.25470634,1600000,2.0,20.0,0.002,-1.0,5.691987874633314,0.033157263577151395,2.182757343968383,-0.19560954374100153
N1.6e6_rv2_rg20_Z0.002.tar.gz,1045305,13499.981845654,490525.81089847995,7.706212799999999,0.56801354,1600000,2.0,20.0,0.002,-1.0,5.690661864388468,0.07370851996197147,2.1806361609302995,0.37842725862020843
N1.6e6_rv2_rg20_Z0.02.tar.gz,721031,10000.035008326,526663.87488722,5.07302,0.5425392,1600000,2.0,20.0,0.02,0.0,5.721533530100035,0.10694600060713343,2.230020736893623,0.8489314749885474
N1.6e6_rv2_rg20_Z0.02.tar.gz,735949,10388.8724694,525196.23033514,5.110261599999999,0.70060126,1600000,2.0,20.0,0.02,0.0,5.720321600222996,0.13709694626983482,2.2280820451614036,1.27574321843092
N1.6e6_rv2_rg20_Z0.02.tar.gz,753978,10777.769367026,523786.33321588,5.148964,0.3448235,1600000,2.0,20.0,0.02,0.0,5.719154162500129,0.06696949133845177,2.2262145263353705,0.28303069666524944
N1.6e6_rv2_rg20_Z0.02.tar.gz,767041,11166.66697223,522415.75597525993,5.1969734,0.56676864,1600000,2.0,20.0,0.02,0.0,5.718016266716335,0.10905744485819381,2.2243942649572457,0.8788207266245677
N1.6e6_rv2_rg20_Z0.02.tar.gz,778468,11555.546887984001,521165.9136630801,5.2356346,0.53490378,1600000,2.0,20.0,0.02,0.0,5.7169760033718475,0.10216598767224895,2.2227301835747357,0.7812664114366951
N1.6e6_rv2_rg20_Z0.02.tar.gz,791855,11944.45086139,519854.015422,5.270094599999999,0.82276644,1600000,2.0,20.0,0.02,0.0,5.71588140286976,0.1561198616814203,2.2209791804980026,1.5450284270278611
N1.6e6_rv2_rg20_Z0.02.tar.gz,806054,12333.31450285,518578.9916969201,5.3076928,0.77219382,1600000,2.0,20.0,0.02,0.0,5.7148149189607,0.14548577867957996,2.219273154781324,1.3944941268204518
N1.6e6_rv2_rg20_Z0.02.tar.gz,818348,12722.23828844,517390.76864174,5.33319,0.73365578,1600000,2.0,20.0,0.02,0.0,5.713818675706929,0.13756415578668676,2.217679491157746,1.2823569582011831
N1.6e6_rv2_rg20_Z0.02.tar.gz,831059,13111.085655605999,516273.13117324,5.375816599999999,0.60509046,1600000,2.0,20.0,0.02,0.0,5.7128795232908,0.11255786888265497,2.2161771542165263,0.9283721435977351
N1.6e6_rv2_rg20_Z0.02.tar.gz,839911,13499.884199889999,515203.11034948,5.411189,1.04210998,1600000,2.0,20.0,0.02,0.0,5.711978476253034,0.19258428785244794,2.214735773427461,2.0612127444880906
N1.6e6_rv2_rg2_Z0.0002.tar.gz,960709,10000.020149188,435356.47927226,6.971046,0.53962156,1600000,2.0,2.0,0.0002,-2.0,5.638845012310516,0.07740897994361247,2.0977461318812636,0.4308103511431318
N1.6e6_rv2_rg2_Z0.0002.tar.gz,973908,10388.909263455998,431257.80889212,7.031131599999999,0.55945056,1600000,2.0,2.0,0.0002,-2.0,5.634736972030439,0.07956764171502637,2.0911746099825987,0.46136800609918593
N1.6e6_rv2_rg2_Z0.0002.tar.gz,987564,10777.760168511999,426979.65665725997,7.0858631999999995,0.96850666,1600000,2.0,2.0,0.0002,-2.0,5.630407183662113,0.1366815351445114,2.08424836361227,1.2698627280268004
N1.6e6_rv2_rg2_Z0.0002.tar.gz,1001292,11166.667679808,422894.05732266,7.1188552,0.39288994,1600000,2.0,2.0,0.0002,-2.0,5.62623158230909,0.05519004516344145,2.0775687660765376,0.11628282696372935
N1.6e6_rv2_rg2_Z0.0002.tar.gz,1017372,11555.556794076,418865.03125866,7.1451054,0.35019138,1600000,2.0,2.0,0.0002,-2.0,5.622074105013132,0.049011366578301276,2.0709181611089837,0.028818486422131452
N1.6e6_rv2_rg2_Z0.0002.tar.gz,1031559,11944.448031078,414873.55897806,7.168308199999999,0.98304972,1600000,2.0,2.0,0.0002,-2.0,5.617915756940701,0.13713831668119406,2.0642661631836514,1.276328851054079
N1.6e6_rv2_rg2_Z0.0002.tar.gz,1045556,12333.321578629999,410887.94780474,7.1811191999999995,0.67924922,1600000,2.0,2.0,0.0002,-2.0,5.613723402691269,0.09458821126378184,2.057559766488682,0.6739966761356447
N1.6e6_rv2_rg2_Z0.0002.tar.gz,1060672,12722.20644743,406973.18422124,7.2150288,1.0272482,1600000,2.0,2.0,0.0002,-2.0,5.609565794167689,0.14237617457604607,2.0509089515998187,1.350475091275351
N1.6e6_rv2_rg2_Z0.0002.tar.gz,1071500,13111.117496616,403104.8825279,7.253956,0.70772332,1600000,2.0,2.0,0.0002,-2.0,5.605418058490642,0.0975637734775342,2.0442739300388615,0.7161182371102303
N1.6e6_rv2_rg2_Z0.0002.tar.gz,1083004,13499.977600186,399276.90020666004,7.2782728,1.094217,1600000,2.0,2.0,0.0002,-2.0,5.601274185218194,0.15034020159288342,2.037645087062989,1.463212525580221
N1.6e6_rv2_rg2_Z0.002.tar.gz,935027,10000.01236583,446658.71250266,6.6006212,0.65912308,1600000,2.0,2.0,0.002,-1.0,5.649975809734038,0.09985773460231288,2.1155517701007884,0.748591167080948
N1.6e6_rv2_rg2_Z0.002.tar.gz,952239,10388.892281584001,442798.54261048004,6.644273399999999,0.52177012,1600000,2.0,2.0,0.002,-1.0,5.646206182809061,0.07852929712374569,2.109521598973347,0.44666937374926596
N1.6e6_rv2_rg2_Z0.002.tar.gz,965274,10777.775735228,439216.29982692,6.685453599999999,1.25150224,1600000,2.0,2.0,0.002,-1.0,5.642678448913648,0.18719780509732356,2.103878377640099,1.9849625956053332
N1.6e6_rv2_rg2_Z0.002.tar.gz,976627,11166.659188872,435814.23757312,6.724854,0.74363344,1600000,2.0,2.0,0.002,-1.0,5.639301414066363,0.11057986388998185,2.098476225533871,0.9003718357830153
N1.6e6_rv2_rg2_Z0.002.tar.gz,991543,11555.53415158,432236.1868398001,6.7549754,0.84438766,1600000,2.0,2.0,0.002,-1.0,5.635721123229691,0.1250023293941233,2.0927489302707523,1.1045338450089832
N1.6e6_rv2_rg2_Z0.002.tar.gz,1007607,11944.452276545997,428612.64459832,6.7856782,0.46029984,1600000,2.0,2.0,0.002,-1.0,5.632064979114285,0.06783402136576415,2.086900294551286,0.2952688391216548
N1.6e6_rv2_rg2_Z0.002.tar.gz,1020764,12333.320871052,425148.6622691,6.828653,0.81577864,1600000,2.0,2.0,0.002,-1.0,5.628540816906484,0.11946406414266474,2.0812627867509526,1.0261350884968279
N1.6e6_rv2_rg2_Z0.002.tar.gz,1033081,12722.197248916,421750.33598599996,6.8634306,1.05623748,1600000,2.0,2.0,0.002,-1.0,5.625055437240553,0.1538935179150788,2.0756873183430815,1.5135126770728018
N1.6e6_rv2_rg2_Z0.002.tar.gz,1049708,13111.096269276,418279.91032029997,6.8922826,0.95107798,1600000,2.0,2.0,0.002,-1.0,5.621467006233613,0.13799172715291738,2.0699470014678254,1.2884095869415373
N1.6e6_rv2_rg2_Z0.002.tar.gz,1061492,13499.95849558,415035.79714464,6.913763799999999,1.00756426,1600000,2.0,2.0,0.002,-1.0,5.618085556548038,0.1457331041595607,2.0645377870631463,1.3979952249448429
N1.6e6_rv2_rg2_Z0.02.tar.gz,682915,10000.049867464,499101.34833944,4.855336,0.74721056,1600000,2.0,2.0,0.02,0.0,5.698188743129171,0.15389471707004415,2.1926767070546926,1.5135296521099084
N1.6e6_rv2_rg2_Z0.02.tar.gz,699478,10388.893696739999,496147.03004425997,4.8780708,0.57967996,1600000,2.0,2.0,0.02,0.0,5.695610395995331,0.1188338553839768,2.1885521942706863,1.0172139587240727
N1.6e6_rv2_rg2_Z0.02.tar.gz,712274,10777.804745926,493119.30235078,4.9044776,0.73388634,1600000,2.0,2.0,0.02,0.0,5.692952002612991,0.1496359856960097,2.1842996336490095,1.4532437631385067
N1.6e6_rv2_rg2_Z0.02.tar.gz,726462,11166.689614726,490245.24435082,4.9242072,0.62977736,1600000,2.0,2.0,0.02,0.0,5.690413389464321,0.12789416334877216,2.180238682255803,1.1454701627529533
N1.6e6_rv2_rg2_Z0.02.tar.gz,739152,11555.577313838,487405.68343096,4.951903400000001,0.74430808,1600000,2.0,2.0,0.02,0.0,5.687890589001995,0.15030747166836897,2.1762030259930008,1.46274920624354
N1.6e6_rv2_rg2_Z0.02.tar.gz,752809,11944.445908343998,484511.17948225996,4.9677854,0.63188832,1600000,2.0,2.0,0.02,0.0,5.685303802297913,0.12719718528904245,2.172065012654744,1.1356038579231742
N1.6e6_rv2_rg2_Z0.02.tar.gz,764633,12333.318040740001,481642.21598780004,4.9817317999999995,0.65509934,1600000,2.0,2.0,0.02,0.0,5.68272454587234,0.13150032283953947,2.16793904530113,1.1965183533007437
N1.6e6_rv2_rg2_Z0.02.tar.gz,776196,12722.210692898001,478896.70449138,5.005188599999999,0.56981952,1600000,2.0,2.0,0.02,0.0,5.680241848472691,0.11384576397380912,2.163967540832521,0.946603371081468
N1.6e6_rv2_rg2_Z0.02.tar.gz,791043,13111.10546779,476128.40842560004,5.0229392,0.6465063,1600000,2.0,2.0,0.02,0.0,5.677724094632262,0.12871075564681334,2.159939957515465,1.1570297067323558
N1.6e6_rv2_rg2_Z0.02.tar.gz,804579,13499.991044168002,473312.7480144001,5.033943,0.41101096,1600000,2.0,2.0,0.02,0.0,5.675148201737699,0.08164791695098653,2.1558193707122313,0.49081603437109916
N1.6e6_rv2_rg8_Z0.0002.tar.gz,918314,10000.018026454,499839.27533134003,7.655613000000001,0.55548266,1600000,2.0,8.0,0.0002,-2.0,5.698830378220046,0.07255887412281681,2.193703113507201,0.3621530644227814
N1.6e6_rv2_rg8_Z0.0002.tar.gz,933149,10388.8724694,497519.53834506,7.7331326,0.48178292,1600000,2.0,8.0,0.0002,-2.0,5.696810140818077,0.06230113266129692,2.190471393898237,0.21694619210937244
N1.6e6_rv2_rg8_Z0.0002.tar.gz,947297,10777.770074604,495318.26559334,7.795893799999999,0.90657164,1600000,2.0,8.0,0.0002,-2.0,5.694884343528853,0.11628835169611984,2.1873907476056726,0.9811802343060283
N1.6e6_rv2_rg8_Z0.0002.tar.gz,962050,11166.689614726,493215.29253822,7.862913799999999,0.8696737,1600000,2.0,8.0,0.0002,-2.0,5.693036533783387,0.11060450643627812,2.1844348558959945,0.9007206715464184
N1.6e6_rv2_rg8_Z0.0002.tar.gz,972817,11555.555378919998,491217.65444919997,7.9314894,0.68435294,1600000,2.0,8.0,0.0002,-2.0,5.691273967033938,0.08628303027171669,2.181615325121665,0.5564299232223902
N1.6e6_rv2_rg8_Z0.0002.tar.gz,988426,11944.448738656,489083.13427526,7.9967216,0.25605096,1600000,2.0,8.0,0.0002,-2.0,5.689382686707031,0.03201949158765262,2.178589894688312,-0.21171565370884263
N1.6e6_rv2_rg8_Z0.0002.tar.gz,1000989,12333.315918006001,487119.30429512,8.0679292,0.84982376,1600000,2.0,8.0,0.0002,-2.0,5.687635340786558,0.10533356688355669,2.175794712266022,0.8261061329099267
N1.6e6_rv2_rg8_Z0.0002.tar.gz,1010968,12722.223429302,485478.85411648,8.115776400000001,0.54627102,1600000,2.0,8.0,0.0002,-2.0,5.6861703181976235,0.0673097671838273,2.1734511549080486,0.28784758461433013
N1.6e6_rv2_rg8_Z0.0002.tar.gz,1023541,13111.118204194001,483536.94506572,8.167939200000001,0.99623628,1600000,2.0,8.0,0.0002,-2.0,5.684429662338757,0.12196911064176381,2.170666674397948,1.0615961077181035
N1.6e6_rv2_rg8_Z0.0002.tar.gz,1036554,13499.999535104002,481720.01151274005,8.2327196,0.37088374,1600000,2.0,8.0,0.0002,-2.0,5.682794688060412,0.045049966234730024,2.168051249878863,-0.027258434216694504
N1.6e6_rv2_rg8_Z0.002.tar.gz,926201,10000.009535518,493670.0038396,7.0053636,0.43894414,1600000,2.0,8.0,0.002,-1.0,5.693436739610239,0.06265829513831374,2.1850750544276125,0.22200212439133474
N1.6e6_rv2_rg8_Z0.002.tar.gz,944779,10388.888743693999,491605.39968876,7.0552410000000005,0.26977962,1600000,2.0,8.0,0.002,-1.0,5.691616644438488,0.03823818633551993,2.182163496978475,-0.12368485106119631
N1.6e6_rv2_rg8_Z0.002.tar.gz,962356,10777.77148976,489625.10232608,7.0992695999999995,0.90417186,1600000,2.0,8.0,0.002,-1.0,5.689863675318541,0.12736125136028079,2.179359319274745,1.1379263497842373
N1.6e6_rv2_rg8_Z0.002.tar.gz,978329,11166.669802541997,487600.76902823994,7.1585818,0.41169340000000004,1600000,2.0,8.0,0.002,-1.0,5.688064381902164,0.05751046946198198,2.1764810378359787,0.1491303651957158
N1.6e6_rv2_rg8_Z0.002.tar.gz,993257,11555.565285011999,485682.7895976,7.2172864,0.69456888,1600000,2.0,8.0,0.002,-1.0,5.686352714312605,0.09623684602567525,2.173742929083108,0.6973344740573165
N1.6e6_rv2_rg8_Z0.002.tar.gz,1003493,11944.425388581998,483939.9350065,7.2903008,0.9271898000000001,1600000,2.0,8.0,0.002,-1.0,5.684791461822073,0.12718128173805943,2.1712454353314925,1.135378729915651
N1.6e6_rv2_rg8_Z0.002.tar.gz,1017377,12333.341390814001,482087.233173,7.3380754,0.54316212,1600000,2.0,8.0,0.002,-1.0,5.683125630475055,0.07401969731736471,2.168580649586936,0.38283223321241416
N1.6e6_rv2_rg8_Z0.002.tar.gz,1030775,12722.244656641999,480400.70925700007,7.4044229999999995,0.83452814,1600000,2.0,8.0,0.002,-1.0,5.681603639917742,0.1127067078690669,2.1661459620972705,0.9304790833930352
N1.6e6_rv2_rg8_Z0.002.tar.gz,1042907,13111.113251148001,478847.94279587996,7.4332384000000005,1.12945614,1600000,2.0,8.0,0.002,-1.0,5.680197625964401,0.15194671275443014,2.163896799271624,1.485954028861414
N1.6e6_rv2_rg8_Z0.002.tar.gz,1054059,13499.959910735999,477331.13869168,7.464741,1.31883598,1600000,2.0,8.0,0.002,-1.0,5.678819766486216,0.1766753836469343,2.161692674405056,1.8360089576426002
N1.6e6_rv2_rg8_Z0.02.tar.gz,677477,10000.003167316,523149.96640409995,5.004085,0.46240844,1600000,2.0,8.0,0.02,0.0,5.718626201765633,0.09240619214102078,2.225369961703129,0.6431083784209123
N1.6e6_rv2_rg8_Z0.02.tar.gz,692243,10388.912093768,521470.28368120006,5.054068,0.49735972,1600000,2.0,8.0,0.02,0.0,5.7172295649178935,0.098407801398794,2.22313579918191,0.7280661551827496
N1.6e6_rv2_rg8_Z0.02.tar.gz,709889,10777.772197338,519839.80902952,5.079689,0.41620164,1600000,2.0,8.0,0.02,0.0,5.715869534456738,0.08193447276004495,2.220960194915886,0.4948724704718436
N1.6e6_rv2_rg8_Z0.02.tar.gz,727423,11166.653528248002,518177.69022081996,5.1215842,0.50709864,1600000,2.0,8.0,0.02,0.0,5.714478710806185,0.09901206739898956,2.218735331610354,0.7366200436057407
N1.6e6_rv2_rg8_Z0.02.tar.gz,737224,11555.55891681,516726.78475824,5.154857,0.5768228,1600000,2.0,8.0,0.02,0.0,5.713260973973009,0.11189889457651299,2.2167873506460873,0.9190438135468433
N1.6e6_rv2_rg8_Z0.02.tar.gz,748744,11944.419727957998,515225.29328200006,5.182567,0.65441222,1600000,2.0,8.0,0.02,0.0,5.711997175126538,0.12627183015675436,2.214765685514086,1.1225046854549685
